S No.,Year,State,Industry,Count,Last Update
4204,2021,Kerala,Human Resources,13,2025-02-28 01:33:39.072
4205,2021,Kerala,Marketing,23,2025-02-28 01:33:39.378
4206,2021,Kerala,Non- Renewable Energy,27,2025-02-28 01:33:39.986
4207,2021,Kerala,Pets & Animals,1,2025-02-28 01:33:40.280
4208,2021,Kerala,Media & Entertainment,18,2025-02-28 01:33:40.601
4209,2021,Kerala,Retail,25,2025-02-28 01:33:40.910
4210,2021,Kerala,House-Hold Services,6,2025-02-28 01:33:41.218
4211,2021,Kerala,Professional & Commercial Services,39,2025-02-28 01:33:41.550
4212,2021,Kerala,Sports,3,2025-02-28 01:33:41.863
4213,2021,Kerala,Social Impact,10,2025-02-28 01:33:42.175
4214,2021,Kerala,Social Network,6,2025-02-28 01:33:42.491
4215,2021,Kerala,Textiles & Apparel,7,2025-02-28 01:33:42.797
4216,2021,Kerala,Transportation & Storage,5,2025-02-28 01:33:43.423
4217,2021,Kerala,Logistics,4,2025-02-28 01:33:43.739
4218,2021,Kerala,Travel & Tourism,9,2025-02-28 01:33:44.054
4219,2021,Kerala,Security Solutions,2,2025-02-28 01:33:44.372
4220,2021,Kerala,Real Estate,4,2025-02-28 01:33:44.989
4221,2021,Kerala,Other Specialty Retailers,3,2025-02-28 01:33:45.303
4222,2021,Kerala,Safety,1,2025-02-28 01:33:45.618
4223,2021,Kerala,Robotics,6,2025-02-28 01:33:45.920
4224,2021,Kerala,Biotechnology,7,2025-02-28 01:33:46.548
4225,2021,Kerala,Waste Management,14,2025-02-28 01:33:46.860
4226,2021,Kerala,Others,44,2025-02-28 01:33:47.172
4227,2021,Kerala,Toys and Games,4,2025-02-28 01:33:47.479
4228,2021,Karnataka,Analytics,18,2025-02-28 01:33:47.796
4229,2021,Karnataka,Advertising,8,2025-02-28 01:33:48.104
4230,2021,Karnataka,Architecture Interior Design,20,2025-02-28 01:33:48.424
4231,2021,Karnataka,AR VR (Augmented + Virtual Reality),11,2025-02-28 01:33:48.741
4232,2021,Karnataka,Automotive,59,2025-02-28 01:33:49.060
4233,2021,Karnataka,Art & Photography,4,2025-02-28 01:33:49.381
4234,2021,Karnataka,Animation,1,2025-02-28 01:33:49.687
4235,2021,Karnataka,Chemicals,13,2025-02-28 01:33:50.009
4236,2021,Karnataka,Computer Vision,10,2025-02-28 01:33:50.319
4237,2021,Karnataka,Telecommunication & Networking,18,2025-02-28 01:33:50.627
4238,2021,Karnataka,Construction,49,2025-02-28 01:33:50.944
4239,2021,Karnataka,Agriculture,89,2025-02-28 01:33:51.255
4240,2021,Karnataka,Aeronautics Aerospace & Defence,35,2025-02-28 01:33:51.570
4241,2021,Karnataka,AI,81,2025-02-28 01:33:51.876
4242,2021,Karnataka,Green Technology,40,2025-02-28 01:33:52.186
4243,2021,Karnataka,Events,16,2025-02-28 01:33:52.521
4244,2021,Karnataka,Fashion,25,2025-02-28 01:33:52.834
4245,2021,Karnataka,Finance Technology,72,2025-02-28 01:33:53.150
4246,2021,Karnataka,Enterprise Software,60,2025-02-28 01:33:53.475
4247,2021,Karnataka,Food & Beverages,100,2025-02-28 01:33:53.780
4248,2021,Karnataka,Design,16,2025-02-28 01:33:54.095
4249,2021,Karnataka,Education,163,2025-02-28 01:33:54.744
4250,2021,Karnataka,Renewable Energy,33,2025-02-28 01:33:55.054
4251,2021,Karnataka,Technology Hardware,56,2025-02-28 01:33:55.364
4252,2021,Karnataka,Healthcare & Lifesciences,223,2025-02-28 01:33:55.681
4253,2021,Karnataka,Internet of Things,53,2025-02-28 01:33:56.000
4254,2021,Karnataka,IT Services,267,2025-02-28 01:33:56.322
4255,2021,Karnataka,Human Resources,38,2025-02-28 01:33:56.634
4256,2021,Karnataka,Marketing,22,2025-02-28 01:33:56.953
4257,2021,Karnataka,Nanotechnology,6,2025-02-28 01:33:57.271
4258,2021,Karnataka,Non- Renewable Energy,53,2025-02-28 01:33:57.599
4259,2021,Karnataka,Pets & Animals,7,2025-02-28 01:33:57.933
4260,2021,Karnataka,Media & Entertainment,26,2025-02-28 01:33:58.268
4261,2021,Karnataka,Retail,32,2025-02-28 01:33:58.599
4262,2021,Karnataka,House-Hold Services,7,2025-02-28 01:33:58.934
4263,2021,Karnataka,Professional & Commercial Services,97,2025-02-28 01:33:59.271
4264,2021,Karnataka,Sports,12,2025-02-28 01:33:59.597
4265,2021,Karnataka,Social Impact,18,2025-02-28 01:33:59.935
4266,2021,Karnataka,Social Network,13,2025-02-28 01:34:00.277
4267,2021,Karnataka,Textiles & Apparel,21,2025-02-28 01:34:00.615
4268,2021,Karnataka,Indic Language Startups,11,2025-02-28 01:34:00.959
4269,2021,Karnataka,Transportation & Storage,18,2025-02-28 01:34:01.284
4270,2021,Karnataka,Logistics,19,2025-02-28 01:34:01.617
4271,2021,Karnataka,Travel & Tourism,34,2025-02-28 01:34:01.945
4272,2021,Karnataka,Security Solutions,17,2025-02-28 01:34:02.276
4273,2021,Karnataka,Airport Operations,1,2025-02-28 01:34:02.618
4274,2021,Karnataka,Real Estate,20,2025-02-28 01:34:02.952
4275,2021,Karnataka,Other Specialty Retailers,9,2025-02-28 01:34:03.287
4276,2021,Karnataka,Safety,2,2025-02-28 01:34:03.622
4277,2021,Karnataka,Robotics,7,2025-02-28 01:34:03.940
4278,2021,Karnataka,Passenger Experience,1,2025-02-28 01:34:04.275
4279,2021,Karnataka,Biotechnology,22,2025-02-28 01:34:04.602
4280,2021,Karnataka,Waste Management,21,2025-02-28 01:34:04.929
4281,2021,Karnataka,Others,71,2025-02-28 01:34:05.270
4282,2021,Karnataka,Toys and Games,11,2025-02-28 01:34:05.601
4283,2021,Chhattisgarh,Analytics,1,2025-02-28 01:34:05.884
4284,2021,Chhattisgarh,Advertising,1,2025-02-28 01:34:06.163
4285,2021,Chhattisgarh,AR VR (Augmented + Virtual Reality),1,2025-02-28 01:34:06.707
4286,2021,Chhattisgarh,Automotive,8,2025-02-28 01:34:06.979
4287,2021,Chhattisgarh,Chemicals,2,2025-02-28 01:34:07.819
4288,2021,Chhattisgarh,Telecommunication & Networking,2,2025-02-28 01:34:08.356
4289,2021,Chhattisgarh,Construction,4,2025-02-28 01:34:08.636
4290,2021,Chhattisgarh,Agriculture,19,2025-02-28 01:34:08.914
4291,2021,Chhattisgarh,Aeronautics Aerospace & Defence,3,2025-02-28 01:34:09.199
4292,2021,Chhattisgarh,AI,1,2025-02-28 01:34:09.477
4293,2021,Chhattisgarh,Green Technology,3,2025-02-28 01:34:09.752
4294,2021,Chhattisgarh,Events,1,2025-02-28 01:34:10.027
4295,2021,Chhattisgarh,Fashion,1,2025-02-28 01:34:10.303
4296,2021,Chhattisgarh,Finance Technology,6,2025-02-28 01:34:10.579
4297,2021,Chhattisgarh,Food & Beverages,10,2025-02-28 01:34:11.134
4298,2021,Chhattisgarh,Education,12,2025-02-28 01:34:11.961
4299,2021,Chhattisgarh,Renewable Energy,6,2025-02-28 01:34:12.236
4300,2021,Chhattisgarh,Technology Hardware,4,2025-02-28 01:34:12.516
4301,2021,Chhattisgarh,Healthcare & Lifesciences,12,2025-02-28 01:34:12.786
4302,2021,Chhattisgarh,Internet of Things,5,2025-02-28 01:34:13.063
4303,2021,Chhattisgarh,IT Services,16,2025-02-28 01:34:13.338
4304,2021,Chhattisgarh,Human Resources,1,2025-02-28 01:34:13.606
4305,2021,Chhattisgarh,Marketing,5,2025-02-28 01:34:13.879
4306,2021,Chhattisgarh,Non- Renewable Energy,4,2025-02-28 01:34:14.427
4307,2021,Chhattisgarh,Media & Entertainment,2,2025-02-28 01:34:14.991
4308,2021,Chhattisgarh,Retail,3,2025-02-28 01:34:15.259
4309,2021,Chhattisgarh,House-Hold Services,1,2025-02-28 01:34:15.537
4310,2021,Chhattisgarh,Professional & Commercial Services,12,2025-02-28 01:34:15.809
4311,2021,Chhattisgarh,Social Network,1,2025-02-28 01:34:16.617
4312,2021,Chhattisgarh,Textiles & Apparel,2,2025-02-28 01:34:16.896
4313,2021,Chhattisgarh,Transportation & Storage,1,2025-02-28 01:34:17.435
4314,2021,Chhattisgarh,Logistics,4,2025-02-28 01:34:17.706
4315,2021,Chhattisgarh,Security Solutions,2,2025-02-28 01:34:18.241
4316,2021,Chhattisgarh,Airport Operations,1,2025-02-28 01:34:18.504
4317,2021,Chhattisgarh,Real Estate,2,2025-02-28 01:34:18.768
4318,2021,Chhattisgarh,Other Specialty Retailers,1,2025-02-28 01:34:19.039
4319,2021,Chhattisgarh,Safety,1,2025-02-28 01:34:19.308
4320,2021,Chhattisgarh,Others,6,2025-02-28 01:34:20.657
4321,2021,Andhra Pradesh,Analytics,1,2025-02-28 01:34:21.204
4322,2021,Andhra Pradesh,AR VR (Augmented + Virtual Reality),1,2025-02-28 01:34:22.028
4323,2021,Andhra Pradesh,Automotive,10,2025-02-28 01:34:22.305
4324,2021,Andhra Pradesh,Animation,1,2025-02-28 01:34:22.847
4325,2021,Andhra Pradesh,Chemicals,1,2025-02-28 01:34:23.118
4326,2021,Andhra Pradesh,Computer Vision,1,2025-02-28 01:34:23.396
4327,2021,Andhra Pradesh,Telecommunication & Networking,4,2025-02-28 01:34:23.678
4328,2021,Andhra Pradesh,Construction,7,2025-02-28 01:34:23.956
4329,2021,Andhra Pradesh,Agriculture,27,2025-02-28 01:34:24.227
4330,2021,Andhra Pradesh,Aeronautics Aerospace & Defence,4,2025-02-28 01:34:24.506
4331,2021,Andhra Pradesh,AI,5,2025-02-28 01:34:24.774
4332,2021,Andhra Pradesh,Green Technology,5,2025-02-28 01:34:25.050
4333,2021,Andhra Pradesh,Events,3,2025-02-28 01:34:25.325
4334,2021,Andhra Pradesh,Finance Technology,5,2025-02-28 01:34:25.891
4335,2021,Andhra Pradesh,Enterprise Software,4,2025-02-28 01:34:26.172
4336,2021,Andhra Pradesh,Food & Beverages,16,2025-02-28 01:34:26.460
4337,2021,Andhra Pradesh,Design,4,2025-02-28 01:34:26.748
4338,2021,Andhra Pradesh,Education,23,2025-02-28 01:34:27.295
4339,2021,Andhra Pradesh,Renewable Energy,7,2025-02-28 01:34:27.571
4340,2021,Andhra Pradesh,Technology Hardware,10,2025-02-28 01:34:27.842
4341,2021,Andhra Pradesh,Healthcare & Lifesciences,22,2025-02-28 01:34:28.125
4342,2021,Andhra Pradesh,Internet of Things,3,2025-02-28 01:34:28.395
4343,2021,Andhra Pradesh,IT Services,43,2025-02-28 01:34:28.673
4344,2021,Andhra Pradesh,Human Resources,1,2025-02-28 01:34:28.963
4345,2021,Andhra Pradesh,Marketing,5,2025-02-28 01:34:29.234
4346,2021,Andhra Pradesh,Nanotechnology,1,2025-02-28 01:34:29.515
4347,2021,Andhra Pradesh,Non- Renewable Energy,24,2025-02-28 01:34:29.798
4348,2021,Andhra Pradesh,Media & Entertainment,1,2025-02-28 01:34:30.379
4349,2021,Andhra Pradesh,Retail,8,2025-02-28 01:34:30.667
4350,2021,Andhra Pradesh,Professional & Commercial Services,12,2025-02-28 01:34:31.250
4351,2021,Andhra Pradesh,Social Impact,2,2025-02-28 01:34:31.837
4352,2021,Andhra Pradesh,Textiles & Apparel,2,2025-02-28 01:34:32.437
4353,2021,Andhra Pradesh,Transportation & Storage,3,2025-02-28 01:34:33.041
4354,2021,Andhra Pradesh,Logistics,4,2025-02-28 01:34:33.333
4355,2021,Andhra Pradesh,Travel & Tourism,2,2025-02-28 01:34:33.612
4356,2021,Andhra Pradesh,Security Solutions,1,2025-02-28 01:34:33.913
4357,2021,Andhra Pradesh,Other Specialty Retailers,2,2025-02-28 01:34:34.813
4358,2021,Andhra Pradesh,Safety,1,2025-02-28 01:34:35.099
4359,2021,Andhra Pradesh,Robotics,3,2025-02-28 01:34:35.394
4360,2021,Andhra Pradesh,Biotechnology,7,2025-02-28 01:34:35.988
4361,2021,Andhra Pradesh,Waste Management,1,2025-02-28 01:34:36.271
4362,2021,Andhra Pradesh,Others,10,2025-02-28 01:34:36.569
4363,2021,Andhra Pradesh,Toys and Games,1,2025-02-28 01:34:36.858
4364,2021,Arunachal Pradesh,Agriculture,1,2025-02-28 01:34:40.375
4365,2021,Arunachal Pradesh,Marketing,1,2025-02-28 01:34:45.774
4366,2021,Arunachal Pradesh,Non- Renewable Energy,1,2025-02-28 01:34:46.353
4367,2021,Arunachal Pradesh,Travel & Tourism,1,2025-02-28 01:34:50.080
4368,2021,Andaman and Nicobar Islands,Construction,1,2025-02-28 01:34:56.659
4369,2021,Andaman and Nicobar Islands,Agriculture,1,2025-02-28 01:34:56.962
4370,2021,Andaman and Nicobar Islands,Education,1,2025-02-28 01:35:00.269
4371,2021,Andaman and Nicobar Islands,IT Services,2,2025-02-28 01:35:01.748
4372,2021,Andaman and Nicobar Islands,Marketing,1,2025-02-28 01:35:02.318
4373,2021,Andaman and Nicobar Islands,Non- Renewable Energy,5,2025-02-28 01:35:02.885
4374,2021,Andaman and Nicobar Islands,Transportation & Storage,1,2025-02-28 01:35:06.026
4375,2021,Andaman and Nicobar Islands,Logistics,1,2025-02-28 01:35:06.312
4376,2021,Manipur,Construction,4,2025-02-28 01:35:13.075
4377,2021,Manipur,AI,1,2025-02-28 01:35:13.989
4378,2021,Manipur,Food & Beverages,3,2025-02-28 01:35:15.793
4379,2021,Manipur,Education,2,2025-02-28 01:35:16.709
4380,2021,Manipur,Renewable Energy,2,2025-02-28 01:35:17.003
4381,2021,Manipur,Healthcare & Lifesciences,3,2025-02-28 01:35:17.611
4382,2021,Manipur,IT Services,1,2025-02-28 01:35:18.220
4383,2021,Manipur,Non- Renewable Energy,7,2025-02-28 01:35:19.418
4384,2021,Manipur,Professional & Commercial Services,1,2025-02-28 01:35:20.927
4385,2021,Manipur,Transportation & Storage,9,2025-02-28 01:35:22.707
4386,2021,Manipur,Logistics,1,2025-02-28 01:35:23.001
4387,2021,Manipur,Travel & Tourism,3,2025-02-28 01:35:23.305
4388,2021,Mizoram,Agriculture,1,2025-02-28 01:35:30.157
4389,2021,Mizoram,Textiles & Apparel,1,2025-02-28 01:35:38.812
4390,2021,Rajasthan,Analytics,2,2025-02-28 01:35:43.615
4391,2021,Rajasthan,Advertising,3,2025-02-28 01:35:43.938
4392,2021,Rajasthan,Architecture Interior Design,1,2025-02-28 01:35:44.245
4393,2021,Rajasthan,AR VR (Augmented + Virtual Reality),6,2025-02-28 01:35:44.559
4394,2021,Rajasthan,Automotive,7,2025-02-28 01:35:44.856
4395,2021,Rajasthan,Art & Photography,1,2025-02-28 01:35:45.175
4396,2021,Rajasthan,Chemicals,5,2025-02-28 01:35:45.865
4397,2021,Rajasthan,Computer Vision,4,2025-02-28 01:35:46.199
4398,2021,Rajasthan,Telecommunication & Networking,8,2025-02-28 01:35:46.498
4399,2021,Rajasthan,Construction,31,2025-02-28 01:35:46.823
4400,2021,Rajasthan,Agriculture,40,2025-02-28 01:35:47.129
4401,2021,Rajasthan,Aeronautics Aerospace & Defence,3,2025-02-28 01:35:47.432
4402,2021,Rajasthan,AI,5,2025-02-28 01:35:47.738
4403,2021,Rajasthan,Green Technology,7,2025-02-28 01:35:48.041
4404,2021,Rajasthan,Events,3,2025-02-28 01:35:48.349
4405,2021,Rajasthan,Fashion,6,2025-02-28 01:35:48.659
4406,2021,Rajasthan,Finance Technology,26,2025-02-28 01:35:48.966
4407,2021,Rajasthan,Enterprise Software,9,2025-02-28 01:35:49.261
4408,2021,Rajasthan,Food & Beverages,30,2025-02-28 01:35:49.572
4409,2021,Rajasthan,Dating Matrimonial,1,2025-02-28 01:35:50.174
4410,2021,Rajasthan,Education,38,2025-02-28 01:35:50.480
4411,2021,Rajasthan,Renewable Energy,25,2025-02-28 01:35:50.782
4412,2021,Rajasthan,Technology Hardware,12,2025-02-28 01:35:51.088
4413,2021,Rajasthan,Healthcare & Lifesciences,46,2025-02-28 01:35:51.390
4414,2021,Rajasthan,Internet of Things,4,2025-02-28 01:35:51.701
4415,2021,Rajasthan,IT Services,60,2025-02-28 01:35:52.009
4416,2021,Rajasthan,Human Resources,11,2025-02-28 01:35:52.306
4417,2021,Rajasthan,Marketing,7,2025-02-28 01:35:52.620
4418,2021,Rajasthan,Nanotechnology,2,2025-02-28 01:35:52.930
4419,2021,Rajasthan,Non- Renewable Energy,31,2025-02-28 01:35:53.225
4420,2021,Rajasthan,Pets & Animals,3,2025-02-28 01:35:53.538
4421,2021,Rajasthan,Media & Entertainment,8,2025-02-28 01:35:53.839
4422,2021,Rajasthan,Retail,14,2025-02-28 01:35:54.135
4423,2021,Rajasthan,House-Hold Services,2,2025-02-28 01:35:54.433
4424,2021,Rajasthan,Professional & Commercial Services,43,2025-02-28 01:35:54.729
4425,2021,Rajasthan,Sports,2,2025-02-28 01:35:55.034
4426,2021,Rajasthan,Social Impact,4,2025-02-28 01:35:55.339
4427,2021,Rajasthan,Social Network,2,2025-02-28 01:35:55.637
4428,2021,Rajasthan,Textiles & Apparel,16,2025-02-28 01:35:55.945
4429,2021,Rajasthan,Indic Language Startups,4,2025-02-28 01:35:56.241
4430,2021,Rajasthan,Transportation & Storage,5,2025-02-28 01:35:56.540
4431,2021,Rajasthan,Logistics,5,2025-02-28 01:35:56.846
4432,2021,Rajasthan,Travel & Tourism,12,2025-02-28 01:35:57.148
4433,2021,Rajasthan,Security Solutions,6,2025-02-28 01:35:57.446
4434,2021,Rajasthan,Real Estate,7,2025-02-28 01:35:58.088
4435,2021,Rajasthan,Other Specialty Retailers,8,2025-02-28 01:35:58.380
4436,2021,Rajasthan,Robotics,3,2025-02-28 01:35:58.984
4437,2021,Rajasthan,Waste Management,9,2025-02-28 01:35:59.886
4438,2021,Rajasthan,Others,35,2025-02-28 01:36:00.204
4439,2021,Rajasthan,Toys and Games,1,2025-02-28 01:36:00.515
4440,2021,Sikkim,Construction,1,2025-02-28 01:36:03.525
4441,2021,Sikkim,Education,1,2025-02-28 01:36:07.120
4442,2021,Sikkim,Non- Renewable Energy,1,2025-02-28 01:36:09.806
4443,2021,Sikkim,Others,1,2025-02-28 01:36:16.690
4444,2021,Tamil Nadu,Analytics,11,2025-02-28 01:36:17.293
4445,2021,Tamil Nadu,Advertising,7,2025-02-28 01:36:17.594
4446,2021,Tamil Nadu,Architecture Interior Design,4,2025-02-28 01:36:17.900
4447,2021,Tamil Nadu,AR VR (Augmented + Virtual Reality),9,2025-02-28 01:36:18.199
4448,2021,Tamil Nadu,Automotive,34,2025-02-28 01:36:18.505
4449,2021,Tamil Nadu,Art & Photography,3,2025-02-28 01:36:18.820
4450,2021,Tamil Nadu,Chemicals,9,2025-02-28 01:36:19.448
4451,2021,Tamil Nadu,Computer Vision,3,2025-02-28 01:36:19.769
4452,2021,Tamil Nadu,Telecommunication & Networking,8,2025-02-28 01:36:20.092
4453,2021,Tamil Nadu,Construction,40,2025-02-28 01:36:20.403
4454,2021,Tamil Nadu,Agriculture,67,2025-02-28 01:36:20.731
4455,2021,Tamil Nadu,Aeronautics Aerospace & Defence,23,2025-02-28 01:36:21.041
4456,2021,Tamil Nadu,AI,18,2025-02-28 01:36:21.362
4457,2021,Tamil Nadu,Green Technology,24,2025-02-28 01:36:21.681
4458,2021,Tamil Nadu,Events,1,2025-02-28 01:36:21.996
4459,2021,Tamil Nadu,Fashion,11,2025-02-28 01:36:22.312
4460,2021,Tamil Nadu,Finance Technology,29,2025-02-28 01:36:22.624
4461,2021,Tamil Nadu,Enterprise Software,28,2025-02-28 01:36:22.935
4462,2021,Tamil Nadu,Food & Beverages,57,2025-02-28 01:36:23.248
4463,2021,Tamil Nadu,Design,8,2025-02-28 01:36:23.561
4464,2021,Tamil Nadu,Dating Matrimonial,1,2025-02-28 01:36:23.881
4465,2021,Tamil Nadu,Education,74,2025-02-28 01:36:24.191
4466,2021,Tamil Nadu,Renewable Energy,29,2025-02-28 01:36:24.501
4467,2021,Tamil Nadu,Technology Hardware,46,2025-02-28 01:36:24.815
4468,2021,Tamil Nadu,Healthcare & Lifesciences,97,2025-02-28 01:36:25.123
4469,2021,Tamil Nadu,Internet of Things,15,2025-02-28 01:36:25.427
4470,2021,Tamil Nadu,IT Services,130,2025-02-28 01:36:25.747
4471,2021,Tamil Nadu,Human Resources,10,2025-02-28 01:36:26.066
4472,2021,Tamil Nadu,Marketing,18,2025-02-28 01:36:26.386
4473,2021,Tamil Nadu,Non- Renewable Energy,40,2025-02-28 01:36:27.017
4474,2021,Tamil Nadu,Media & Entertainment,11,2025-02-28 01:36:27.630
4475,2021,Tamil Nadu,Retail,16,2025-02-28 01:36:27.946
4476,2021,Tamil Nadu,House-Hold Services,2,2025-02-28 01:36:28.258
4477,2021,Tamil Nadu,Professional & Commercial Services,44,2025-02-28 01:36:28.580
4478,2021,Tamil Nadu,Sports,6,2025-02-28 01:36:28.906
4479,2021,Tamil Nadu,Social Impact,5,2025-02-28 01:36:29.217
4480,2021,Tamil Nadu,Social Network,4,2025-02-28 01:36:29.549
4481,2021,Tamil Nadu,Textiles & Apparel,15,2025-02-28 01:36:29.860
4482,2021,Tamil Nadu,Indic Language Startups,2,2025-02-28 01:36:30.168
4483,2021,Tamil Nadu,Transportation & Storage,19,2025-02-28 01:36:30.472
4484,2021,Tamil Nadu,Logistics,12,2025-02-28 01:36:30.801
4485,2021,Tamil Nadu,Travel & Tourism,10,2025-02-28 01:36:31.112
4486,2021,Tamil Nadu,Security Solutions,11,2025-02-28 01:36:31.418
4487,2021,Tamil Nadu,Real Estate,3,2025-02-28 01:36:32.040
4488,2021,Tamil Nadu,Other Specialty Retailers,3,2025-02-28 01:36:32.343
4489,2021,Tamil Nadu,Safety,1,2025-02-28 01:36:32.656
4490,2021,Tamil Nadu,Robotics,9,2025-02-28 01:36:32.956
4491,2021,Tamil Nadu,Passenger Experience,1,2025-02-28 01:36:33.262
4492,2021,Tamil Nadu,Biotechnology,14,2025-02-28 01:36:33.573
4493,2021,Tamil Nadu,Waste Management,8,2025-02-28 01:36:33.892
4494,2021,Tamil Nadu,Others,54,2025-02-28 01:36:34.194
4495,2021,Tamil Nadu,Toys and Games,3,2025-02-28 01:36:34.494
4496,2021,Madhya Pradesh,Analytics,6,2025-02-28 01:36:34.793
4497,2021,Madhya Pradesh,Advertising,7,2025-02-28 01:36:35.078
4498,2021,Madhya Pradesh,Architecture Interior Design,1,2025-02-28 01:36:35.351
4499,2021,Madhya Pradesh,AR VR (Augmented + Virtual Reality),2,2025-02-28 01:36:35.633
4500,2021,Madhya Pradesh,Automotive,10,2025-02-28 01:36:35.923
4501,2021,Madhya Pradesh,Art & Photography,3,2025-02-28 01:36:36.207
4502,2021,Madhya Pradesh,Chemicals,4,2025-02-28 01:36:36.774
4503,2021,Madhya Pradesh,Computer Vision,3,2025-02-28 01:36:37.049
4504,2021,Madhya Pradesh,Telecommunication & Networking,4,2025-02-28 01:36:37.332
4505,2021,Madhya Pradesh,Construction,39,2025-02-28 01:36:37.619
4506,2021,Madhya Pradesh,Agriculture,46,2025-02-28 01:36:37.894
4507,2021,Madhya Pradesh,Aeronautics Aerospace & Defence,5,2025-02-28 01:36:38.174
4508,2021,Madhya Pradesh,AI,5,2025-02-28 01:36:38.471
4509,2021,Madhya Pradesh,Green Technology,7,2025-02-28 01:36:38.760
4510,2021,Madhya Pradesh,Events,2,2025-02-28 01:36:39.053
4511,2021,Madhya Pradesh,Fashion,3,2025-02-28 01:36:39.361
4512,2021,Madhya Pradesh,Finance Technology,12,2025-02-28 01:36:39.657
4513,2021,Madhya Pradesh,Enterprise Software,5,2025-02-28 01:36:39.961
4514,2021,Madhya Pradesh,Food & Beverages,24,2025-02-28 01:36:40.263
4515,2021,Madhya Pradesh,Design,8,2025-02-28 01:36:40.571
4516,2021,Madhya Pradesh,Education,35,2025-02-28 01:36:41.167
4517,2021,Madhya Pradesh,Renewable Energy,9,2025-02-28 01:36:41.489
4518,2021,Madhya Pradesh,Technology Hardware,13,2025-02-28 01:36:41.789
4519,2021,Madhya Pradesh,Healthcare & Lifesciences,37,2025-02-28 01:36:42.103
4520,2021,Madhya Pradesh,Internet of Things,3,2025-02-28 01:36:42.427
4521,2021,Madhya Pradesh,IT Services,46,2025-02-28 01:36:42.737
4522,2021,Madhya Pradesh,Human Resources,20,2025-02-28 01:36:43.020
4523,2021,Madhya Pradesh,Marketing,13,2025-02-28 01:36:43.322
4524,2021,Madhya Pradesh,Non- Renewable Energy,34,2025-02-28 01:36:43.922
4525,2021,Madhya Pradesh,Pets & Animals,2,2025-02-28 01:36:44.242
4526,2021,Madhya Pradesh,Media & Entertainment,5,2025-02-28 01:36:44.548
4527,2021,Madhya Pradesh,Retail,15,2025-02-28 01:36:44.844
4528,2021,Madhya Pradesh,House-Hold Services,3,2025-02-28 01:36:45.149
4529,2021,Madhya Pradesh,Professional & Commercial Services,44,2025-02-28 01:36:45.455
4530,2021,Madhya Pradesh,Sports,2,2025-02-28 01:36:45.747
4531,2021,Madhya Pradesh,Social Impact,5,2025-02-28 01:36:46.034
4532,2021,Madhya Pradesh,Textiles & Apparel,8,2025-02-28 01:36:46.642
4533,2021,Madhya Pradesh,Transportation & Storage,6,2025-02-28 01:36:47.228
4534,2021,Madhya Pradesh,Logistics,3,2025-02-28 01:36:47.542
4535,2021,Madhya Pradesh,Travel & Tourism,5,2025-02-28 01:36:47.839
4536,2021,Madhya Pradesh,Security Solutions,16,2025-02-28 01:36:48.151
4537,2021,Madhya Pradesh,Real Estate,3,2025-02-28 01:36:48.747
4538,2021,Madhya Pradesh,Other Specialty Retailers,4,2025-02-28 01:36:49.056
4539,2021,Madhya Pradesh,Safety,4,2025-02-28 01:36:49.349
4540,2021,Madhya Pradesh,Robotics,2,2025-02-28 01:36:49.637
4541,2021,Madhya Pradesh,Waste Management,6,2025-02-28 01:36:50.536
4542,2021,Madhya Pradesh,Others,23,2025-02-28 01:36:50.849
4543,2021,Tripura,Construction,1,2025-02-28 01:36:54.416
4544,2021,Tripura,Agriculture,1,2025-02-28 01:36:54.717
4545,2021,Tripura,Food & Beverages,1,2025-02-28 01:36:57.092
4546,2021,Tripura,Education,2,2025-02-28 01:36:57.990
4547,2021,Tripura,Healthcare & Lifesciences,1,2025-02-28 01:36:58.871
4548,2021,Tripura,IT Services,1,2025-02-28 01:36:59.473
4549,2021,Tripura,Human Resources,1,2025-02-28 01:36:59.776
4550,2021,Tripura,Non- Renewable Energy,2,2025-02-28 01:37:00.685
4551,2021,Tripura,Professional & Commercial Services,1,2025-02-28 01:37:02.168
4552,2021,Tripura,Social Impact,1,2025-02-28 01:37:02.766
4553,2021,Nagaland,Agriculture,1,2025-02-28 01:37:11.390
4554,2021,Nagaland,Green Technology,1,2025-02-28 01:37:12.284
4555,2021,Nagaland,Food & Beverages,1,2025-02-28 01:37:13.743
4556,2021,Nagaland,Education,1,2025-02-28 01:37:14.647
4557,2021,Nagaland,Renewable Energy,1,2025-02-28 01:37:14.942
4558,2021,Nagaland,Non- Renewable Energy,1,2025-02-28 01:37:17.333
4559,2021,Nagaland,Retail,1,2025-02-28 01:37:18.223
4560,2021,Telangana,Analytics,17,2025-02-28 01:37:24.919
4561,2021,Telangana,Advertising,9,2025-02-28 01:37:25.240
4562,2021,Telangana,Architecture Interior Design,4,2025-02-28 01:37:25.557
4563,2021,Telangana,AR VR (Augmented + Virtual Reality),7,2025-02-28 01:37:25.864
4564,2021,Telangana,Automotive,21,2025-02-28 01:37:26.178
4565,2021,Telangana,Art & Photography,1,2025-02-28 01:37:26.498
4566,2021,Telangana,Chemicals,13,2025-02-28 01:37:27.114
4567,2021,Telangana,Computer Vision,4,2025-02-28 01:37:27.436
4568,2021,Telangana,Telecommunication & Networking,6,2025-02-28 01:37:27.758
4569,2021,Telangana,Construction,29,2025-02-28 01:37:28.091
4570,2021,Telangana,Agriculture,48,2025-02-28 01:37:28.406
